image_uid,n_subjects_screening,n_subjects_sternberg,first_path,sternberg_rate,category,category_clip,category_p,p_cat_face_person,p_cat_animal,p_cat_landmark_place,p_cat_landscape_nature,p_cat_object,p_cat_vehicle,p_cat_food,p_cat_scene_with_people,p_cat_cartoon_art,attr_famous,attr_face_visible,attr_single_object,attr_indoor,attr_natural,attr_text_present,attr_colorful,attr_emotional,attr_child,attr_smiling,fine,fine_p,category_overridden,luminance,rms_contrast,michelson_contrast,colorfulness,saturation,hue_entropy,gray_entropy,edge_density,spectral_slope,high_freq_energy,edge_com_x,edge_com_y,aspect,clip_centroid_dist,clip_nn1_dist,clip_nn5_dist,clip_mean_dist,clip_cat_typicality,resnet50_centroid_dist,resnet50_nn1_dist,resnet50_nn5_dist,resnet50_mean_dist,resnet50_cat_typicality,dinov2_centroid_dist,dinov2_nn1_dist,dinov2_nn5_dist,dinov2_mean_dist,dinov2_cat_typicality,alexnet_fc7_centroid_dist,alexnet_fc7_nn1_dist,alexnet_fc7_nn5_dist,alexnet_fc7_mean_dist,alexnet_fc7_cat_typicality
img_0108,1,0,images/sub-04/ses-1/image_13.png,0.0,face_person,face_person,0.64252,0.64252,0.05115671,0.0022124802,0.0002507321,0.019868108,0.0042584008,0.0027771478,0.14399865,0.1329577,0.03485322,0.84373045,0.79777384,0.88581294,0.15695733,0.35136798,0.015698327,0.7240555,0.0667593,0.18521035,fictional movie character,0.4361207,False,0.2661273181438446,0.2568942606449127,0.97580644265286,0.0,0.0,-0.0,5.112120464475742,0.07135,-3.0812658790721885,0.0341471023857593,0.5633735457682681,0.5521066691303467,1.3333333333333333,0.27762005988587557,0.3243573926610792,0.3320135041926152,0.49083353944532604,0.7320769907102194,0.5725298734499407,0.3967695719061374,0.46971305982341266,0.8446617219829601,0.4628967754105446,0.6604465448375405,0.4024501378329962,0.5278185227180028,0.9344887241071095,0.3758856401063515,0.5007866099071843,0.3513155799618357,0.4855728306385482,0.8393893841634844,0.5324115356909549
img_0109,1,0,images/sub-04/ses-1/image_14.png,0.0,face_person,face_person,0.90881306,0.90881306,0.04264884,0.0014189297,0.0017719124,0.013257331,0.004774446,0.004619439,0.016687484,0.0060086227,0.68213224,0.9266996,0.7394893,0.56322926,0.27711403,0.4240444,0.48439482,0.62387425,0.08277999,0.43065467,politician,0.6788605,False,0.3129851818084717,0.2341944128274917,0.9999999883921028,48.61579132080078,0.4318999350070953,1.7166986465454102,5.594178223282929,0.0252333333333333,-2.9440313794668107,0.0252061281353235,0.4746145759462902,0.5557331906049775,1.3333333333333333,0.30510414612803916,0.2396436098772563,0.25679491847064206,0.5103171555112107,0.7622700857342618,0.3688686570518176,0.2594163410419035,0.2795064509209918,0.7692561494738489,0.7674683617869344,0.49948283048100217,0.2122016152153624,0.2925419092291345,0.902043250543496,0.5776076115097127,0.3584643263494527,0.22273870350065983,0.2540250229630637,0.7927643587297688,0.7999671577275945
img_0110,2,1,images/sub-04/ses-1/image_15.png,0.5,face_person,face_person,0.5487752,0.5487752,0.07311428,0.0026662117,0.017750988,0.026846346,0.0044658734,0.012137349,0.046373416,0.26787028,0.6807443,0.93225235,0.8494126,0.21129918,0.47665054,0.18665007,0.19612819,0.41974875,0.069645725,0.019597933,fictional movie character,0.41258046,False,0.5019304752349854,0.2565761208534241,0.9317701770696822,30.73188591003418,0.2733925879001617,2.164700508117676,5.881760184042138,0.042725,-3.3806238669208866,0.0220565069466829,0.500049921724184,0.5034600125772193,1.3333333333333333,0.27717100573634057,0.24908253598215813,0.27924955405875707,0.4905152025515597,0.7516270663287075,0.4707537614014834,0.46982196011576394,0.48610527597366077,0.8069791129300756,0.5628186564621396,0.5806695423110334,0.5504305878057725,0.5827823744273132,0.9184080649547943,0.397709535155476,0.5608843267112691,0.5661256707510076,0.6100119797413301,0.8590774997870796,0.40561066480743097
img_0111,4,0,images/sub-04/ses-1/image_17.png,0.0,vehicle,vehicle,0.54979867,0.0056710993,0.015169211,0.0007118388,0.0017475039,0.41556823,0.54979867,0.0016678105,0.00086657825,0.008798998,0.29645768,0.8521596,0.85721016,0.24658434,0.15438174,0.9233739,0.1438444,0.11759409,0.06671072,0.29904923,bicycle or motorcycle,0.9829358,False,0.8413919806480408,0.3013701736927032,0.8733607934343147,9.370847702026367,0.0465064086019992,3.999297618865967,2.600741816844525,0.1124916666666666,-2.599678763058779,0.0762767195701599,0.4974772386454589,0.6061106588248796,1.3333333333333333,0.3104366638962911,0.2616263233719367,0.3006832720324545,0.5140974059421579,0.7750767951221993,0.8206154348196691,0.6922776609521575,0.7445132440513973,0.9365154097747465,0.18913171933320716,0.98526344188855,0.8559462671248981,0.8861646990772003,0.9999621016842436,0.010532078145035078,0.8142046718412772,0.6632471318677368,0.7357893322019212,0.9420656815342707,0.19209999097147296
img_0112,7,0,images/sub-04/ses-1/image_18.png,0.0,landmark_place,landmark_place,0.9121457,0.00592066,0.0031888436,0.9121457,0.0050328276,0.018356761,0.0038801024,0.0051744147,0.042888265,0.0034123515,0.32833293,0.1690988,0.9802224,0.19733295,0.07849959,0.8750948,0.73351747,0.20251217,0.24493963,0.5055301,temple or church,0.7817728,False,0.4233248233795166,0.2056281715631485,0.7625623802781479,34.63685989379883,0.2799513339996338,2.402822971343994,5.534435558506688,0.1249083333333333,-1.6821699925019802,0.2217876017093658,0.5241434711511859,0.4878343045422353,1.3333333333333333,0.3871283124890511,0.2709743997054178,0.3355693289394058,0.5684645267361822,0.7184117970011928,0.6425901396877542,0.48233305836897666,0.5085642907534218,0.8706015380129102,0.622928533664582,0.9330488527377621,0.4876080914204396,0.6482642393282075,0.9894372012201904,0.266355520304281,0.7993727984528312,0.7517871630184745,0.7854980222460733,0.9372067342445061,0.2526649754914119
img_0113,7,1,images/sub-04/ses-1/image_19.png,0.14285714285714285,landmark_place,landmark_place,0.773667,0.042839594,0.010042144,0.773667,0.048115533,0.0770158,0.011933941,0.0052227695,0.019799637,0.0113635585,0.3847279,0.118494615,0.94740885,0.1067064,0.09907112,0.55178887,0.3839011,0.8843548,0.31256545,0.3631699,famous monument,0.66796464,False,0.5050411224365234,0.1966484785079956,0.9057978515170224,37.05366516113281,0.3020158112049103,1.5027189254760742,5.55290586849479,0.0326833333333333,-2.1855303964476316,0.0678672417998313,0.4983262473898048,0.6885982353199198,1.3333333333333333,0.24425618984850217,0.21910247072072075,0.25556811810120317,0.4671817131283565,0.8231289192721838,0.574428412836941,0.5064970125550978,0.5488804969997676,0.8453646562575351,0.5203509308873203,0.845863193259123,0.4535557520191542,0.611568814365899,0.971863178273164,0.3762247479906703,0.7385136283796129,0.6105114999552965,0.646026873946195,0.9172691652173226,0.4501500117100021
img_0114,4,0,images/sub-04/ses-1/image_21.png,0.0,face_person,face_person,0.5547751,0.5547751,0.27718377,0.005504005,0.004961777,0.04621025,0.016075207,0.010613761,0.0622919,0.022384293,0.8744672,0.8760459,0.8587658,0.44435376,0.4137052,0.6369069,0.29522038,0.8240215,0.05100042,0.1528252,musician,0.44469255,False,0.1694250255823135,0.2207220941781997,0.9999999892231818,66.75800323486328,0.5332569479942322,2.1744494438171387,4.650001568899519,0.0891833333333333,-2.310304773364899,0.1342543810606002,0.4652740689716782,0.594956289232266,1.3333333333333333,0.2820684680430682,0.32563140219210607,0.34959133943521786,0.49398703983371145,0.7077734231553038,0.5870635872880223,0.45229202810361735,0.5665228372994144,0.8500428300408724,0.34704348406237173,0.7085110027619119,0.5637550393006097,0.6314048542101789,0.9441770821645061,0.22166233298437288,0.747143428810867,0.4801399877259601,0.5933876220572836,0.9200963027149579,0.1432136465921645
img_0115,1,0,images/sub-04/ses-1/image_22.png,0.0,face_person,face_person,0.98292476,0.98292476,0.006183822,0.00049302744,0.00052266114,0.0035128335,0.0010741118,0.00083541416,0.0026266484,0.0018267529,0.63269204,0.9912305,0.981737,0.5143589,0.6227278,0.46225068,0.38029715,0.26524654,0.05887846,0.24542357,elderly person,0.70921797,False,0.6176658868789673,0.3001156449317932,0.8399019644367642,62.60795211791992,0.358312040567398,1.5097990036010742,4.634886224875568,0.0400166666666666,-2.42363906090776,0.0497115664184093,0.4822559435798487,0.5274400863267465,1.3333333333333333,0.3688633892666353,0.29163609789091616,0.3683623425663226,0.5555164247544445,0.6823337159588607,0.4054675303631702,0.29884289009441123,0.34128385155238805,0.7828068836000562,0.7231865459736145,0.5251361101287813,0.3988085923867414,0.4872889613488785,0.9072141849367491,0.5100332302517606,0.47185452503130754,0.3903470843900416,0.4176991544043691,0.8299111832839927,0.6301982123059676
img_0116,3,0,images/sub-04/ses-1/image_23.png,0.0,face_person,face_person,0.9584354,0.9584354,0.008090339,0.0009110063,0.0023334376,0.015486613,0.00055580353,0.0037347372,0.0047222944,0.005730391,0.49130765,0.9876715,0.86112404,0.54206795,0.90222955,0.16460404,0.6911942,0.05117017,0.038210645,0.031043673,actor,0.31600022,False,0.4774662852287292,0.3207444250583648,0.9954066418755342,19.383344650268555,0.2376492023468017,1.9423071146011353,4.732428829108313,0.024825,-3.2825046267146982,0.0131404073908925,0.5070827701685618,0.506840778237631,1.3333333333333333,0.32752088701575555,0.09586559305274844,0.24476026102403017,0.5262085032917548,0.7262893113603679,0.5336623590606797,0.0701269252278599,0.2686485192384082,0.8302710234181482,0.554752328432324,0.5653280806718577,0.13010667005279564,0.3540357615294237,0.915315684848937,0.44824798632491836,0.49298189009283866,0.12622471676937508,0.29685999856609835,0.836832544498252,0.5979598769052064
img_0117,1,0,images/sub-04/ses-1/image_24.png,0.0,landmark_place,landmark_place,0.8958449,0.013580805,0.0036328782,0.8958449,0.01702057,0.024564002,0.008008756,0.0038424085,0.028006619,0.0054990537,0.7233385,0.12053846,0.88816965,0.16948478,0.08656779,0.7403182,0.8123376,0.1725454,0.08098666,0.1990725,famous monument,0.88161284,False,0.5686543583869934,0.2376327216625213,0.9966204640458736,54.16020965576172,0.2970684766769409,1.6520596742630005,5.07017950821018,0.0638583333333333,-2.364504349866051,0.0811497196555137,0.4882534740704883,0.6533184433058975,1.3333333333333333,0.25530528157104015,0.20188245369373892,0.2511596066254535,0.47501447347926884,0.8265791180240278,0.7347197958422897,0.5713551722379748,0.6091932297475161,0.9047125464329907,0.42323888637870044,0.9184850764299857,0.6760677185920082,0.7925791876656729,0.9865015792319098,0.18336150126124545,0.7786560567677447,0.45889072541092657,0.6007867523491004,0.9304198939562173,0.4471180188590217
img_0118,1,0,images/sub-04/ses-1/image_25.png,0.0,face_person,face_person,0.87856644,0.87856644,0.02348886,0.0036510858,0.0008749396,0.020353677,0.0021684181,0.012146204,0.051643007,0.007107299,0.7495068,0.6953769,0.7890147,0.45393357,0.889391,0.17150411,0.74855983,0.5747002,0.08625971,0.73521894,actor,0.38238138,False,0.5270872116088867,0.2325284332036972,0.8773566647190326,27.959484100341797,0.2531317472457886,1.974598050117493,4.407649648815679,0.024625,-2.8306103404719605,0.0215460788458585,0.6247241105848946,0.5790209414662058,1.3333333333333333,0.3276395365507403,0.05742362145842439,0.23032558781227755,0.526292614583128,0.7315618346691138,0.4155026963750589,0.138231564612729,0.40204762871188365,0.7865224041676601,0.6327870043806314,0.7071647237447706,0.06373788253647172,0.538654377653623,0.9439057125553085,0.3305156830959538,0.45552588361805113,0.20387026390162388,0.38505435617397027,0.8245618922091184,0.6331726117225291
img_0119,1,0,images/sub-04/ses-1/image_26.png,0.0,face_person,face_person,0.94727576,0.94727576,0.012678596,0.0016419179,0.0035833109,0.013158482,0.0031949994,0.002208747,0.013564296,0.0026938173,0.8227787,0.9904896,0.97131693,0.18648335,0.18244685,0.3731764,0.6042484,0.58002174,0.055788565,0.1597236,actor,0.61356974,False,0.300262302160263,0.2326413094997406,0.992694709899982,47.61733627319336,0.2994490563869476,2.48667311668396,5.231817053247697,0.0162833333333333,-3.1386573850704655,0.0195528212934732,0.5142335593086896,0.4583811033797831,1.3333333333333333,0.34315518864938965,0.04990743770736694,0.22286937081772368,0.5372917435277227,0.7426090295945572,0.3567309376048242,0.07707338750126769,0.21889719184955309,0.7647621584232096,0.793542673992323,0.4644339418376615,0.034749343333658866,0.3435958520161765,0.8949784422141311,0.6009847721805295,0.3769166538767421,0.17805595273129726,0.25074045305552517,0.7988093730364857,0.7891032464522596
img_0120,4,0,images/sub-04/ses-1/image_27.png,0.0,face_person,face_person,0.56941247,0.56941247,0.13596582,0.0050162985,0.0012269755,0.07381709,0.0034680015,0.041229457,0.05721348,0.11265042,0.7014472,0.5167036,0.9250278,0.9077856,0.5384192,0.528801,0.80810153,0.45124194,0.17829041,0.28254285,fictional movie character,0.5011164,False,0.6111858487129211,0.3669278919696808,0.9466052607814543,34.46527862548828,0.1652098000049591,3.04626202583313,4.76000115884065,0.0558,-2.9084188552352934,0.0332767143845558,0.4425696919304688,0.5336273260403103,1.3333333333333333,0.30537138248356854,0.30786255157378817,0.3281524730317023,0.5105066007961696,0.6997046700043585,0.4653467799837808,0.37587857609471986,0.41191326894130864,0.8049771778706731,0.5955047297111151,0.681176581940077,0.6496557356774033,0.6648541036526887,0.9386672799603454,0.30775840200300686,0.4718153521355699,0.3514280919054231,0.3985322761613146,0.8298983501758215,0.6065812369998318
img_0121,1,0,images/sub-04/ses-1/image_28.png,0.0,face_person,face_person,0.86285776,0.86285776,0.019954631,0.001434142,0.0004270186,0.019635411,0.0041988567,0.0072834934,0.07381661,0.010392111,0.72569114,0.9513756,0.97925603,0.20991027,0.42847112,0.60753995,0.1346074,0.3055014,0.043101408,0.26095995,actor,0.54105496,False,0.4017868041992187,0.2729550302028656,0.9717558259368358,38.06979751586914,0.2919900417327881,2.6035473346710205,5.4601841685857675,0.0204833333333333,-2.36847597680281,0.0254779364913702,0.4482424742881397,0.5193496546721079,1.3333333333333333,0.42292767690192024,0.2827677597784509,0.3048047659499159,0.593842888071441,0.6822646201655439,0.4664397666945086,0.22447095252680815,0.2548706894990922,0.8053818562386258,0.6588834011517449,0.5796611854785134,0.3128118250285389,0.38314756676677364,0.9182048103574274,0.484793342647515,0.4187186581400031,0.244566208015907,0.24871695066589358,0.8125037816929085,0.7344364139593793
img_0122,4,1,images/sub-04/ses-1/image_29.png,0.25,face_person,face_person,0.94346166,0.94346166,0.019202922,0.0007879221,0.0009142672,0.0070512085,0.00058326457,0.0025327597,0.00942732,0.016038798,0.8680357,0.9866834,0.98502016,0.7022661,0.3195177,0.6617615,0.3305273,0.6797627,0.4256677,0.12115001,fictional movie character,0.3167026,False,0.4452443420886993,0.4063936173915863,0.9981572527429056,44.59255599975586,0.4021874666213989,2.488269805908203,4.6356063215586545,0.0528333333333333,-2.4725237922264003,0.0317861475050449,0.5259567141846003,0.5142530210464029,1.3333333333333333,0.28055283665713115,0.29126617322799087,0.3261440873939347,0.4929126006196583,0.7426887577907708,0.43502079927416615,0.3359924536876263,0.36237541637629256,0.7937489824501048,0.6817140228199741,0.5638551965562779,0.40857586088870934,0.49266521258057966,0.9150187954361563,0.46069960894553297,0.40950111891617014,0.30151632076631374,0.3387569428050107,0.8094840999536598,0.710371158602791
img_0123,4,0,images/sub-04/ses-1/image_31.png,0.0,landmark_place,landmark_place,0.85789376,0.013055529,0.0034797466,0.85789376,0.072597675,0.028653348,0.008693525,0.0025180257,0.010678441,0.0024298942,0.5298564,0.42695704,0.9646621,0.061247345,0.03487434,0.43266863,0.7002118,0.37338212,0.06345549,0.38032866,bridge,0.89291674,False,0.4809984564781189,0.2817897200584411,0.9299734347398751,59.37676239013672,0.3357821106910705,3.1511483192443848,5.61286307865119,0.021925,-2.66741490709324,0.0299051478505134,0.5799382736793982,0.5157581045824261,1.3333333333333333,0.20968472156630735,0.023255131711261146,0.15169319950549234,0.4426738139422867,0.8755138062625281,0.7580568744986267,0.0845064822237861,0.37386928254098495,0.913353100623393,0.39422628936135773,0.9272088782024491,0.07930796170022847,0.4326422458682794,0.9882600369123518,0.34858128335822486,0.8034213033194246,0.5300138824431206,0.670630378528586,0.9385330314177586,0.3014677367058271
img_0124,1,0,images/sub-04/ses-1/image_32.png,0.0,landmark_place,landmark_place,0.98878914,0.001176779,0.0005540738,0.98878914,0.0035577123,0.0035817747,0.0005310952,0.00026138016,0.0010291889,0.0005189814,0.52490747,0.43508047,0.9553118,0.0716338,0.18088788,0.95389926,0.3981806,0.0838722,0.03081443,0.77507794,famous monument,0.8618257,False,0.5724862813949585,0.1832608580589294,0.8821171197269837,40.41831970214844,0.2498165071010589,2.139274835586548,4.813812197569478,0.03615,-2.4388925706747755,0.0932451710104942,0.4603788900318644,0.7268561333094496,1.3333333333333333,0.3292462933824509,0.31096615467113564,0.3271119266857735,0.5274316531141692,0.752405207711877,0.7322931091136742,0.3841574607639977,0.4715959346331305,0.9038140655866732,0.48206187806338724,0.8085633450595968,0.5989477468263917,0.664513671881141,0.964344643779086,0.43249242469172416,0.7646126902075918,0.5998304103477201,0.6919530564359279,0.9258192628626576,0.3775563076110704
img_0125,1,0,images/sub-04/ses-1/image_33.png,0.0,landmark_place,landmark_place,0.4715452,0.20128758,0.031282037,0.4715452,0.07871718,0.12571676,0.033960417,0.0051615294,0.038139414,0.014189923,0.05275289,0.7826622,0.93405366,0.03299974,0.5079554,0.8077715,0.85373396,0.5624136,0.21852307,0.27530968,famous monument,0.9166422,False,0.5024554133415222,0.1632969230413437,0.6012724173033891,79.62297058105469,0.4764781892299652,2.0636138916015625,5.273814002574729,0.02915,-2.3116948830995874,0.0824236273765564,0.4582578538938645,0.635651647882294,1.3333333333333333,0.2685857687958557,0.1294635168183954,0.23341605964808795,0.4844290820631714,0.7757470365196312,0.742689399649971,0.43876600486381023,0.5522696899901961,0.9076632925220954,0.345059731313259,0.8338280111519523,0.5239112724152686,0.5700585981978528,0.9694372452953341,0.29475165185106955,0.7395480751686939,0.48482902953533114,0.6347072977328595,0.9176080517686419,0.3360726269062057
img_0126,4,2,images/sub-04/ses-1/image_34.png,0.5,face_person,face_person,0.9583279,0.9583279,0.0065805004,0.00068542594,0.00036765335,0.007866099,0.0013243393,0.002403376,0.016537886,0.005906896,0.83737755,0.99141896,0.9766936,0.33925018,0.40491638,0.5750027,0.17091383,0.22286065,0.060018707,0.40509704,actor,0.5126988,False,0.2877133190631866,0.2275191396474838,0.9917639780188384,52.62718963623047,0.2801783978939056,2.2737996578216553,5.446645804701458,0.019025,-2.8769081189883083,0.0194224379956722,0.5156352477110571,0.5184397645880033,1.3333333333333333,0.36115026635482894,0.19731896139002958,0.24914044690084905,0.5500485505759655,0.7492491330373119,0.416945841443251,0.1635673561762524,0.19416781571862088,0.7870567286797361,0.7152121150683575,0.5036950853781282,0.3040509092165631,0.3454408859034653,0.9028923152252738,0.5619468107786125,0.4059050892179672,0.25090036988738906,0.2665961287181333,0.8083060344255646,0.7354041302809933
img_0127,3,0,images/sub-04/ses-1/image_35.png,0.0,vehicle,scene_with_people,0.6557828,0.034699973,0.008526948,0.034322076,0.0029378443,0.02712641,0.23221585,0.00202692,0.6557828,0.002361142,0.76867723,0.14032081,0.57676876,0.025957933,0.15450104,0.2568378,0.7007812,0.5043043,0.07003268,0.25713208,airplane or spacecraft,0.8682841,True,0.677518367767334,0.2978190183639526,0.928270167183057,24.875333786010746,0.1441937386989593,2.670778274536133,4.94442714407702,0.0732583333333333,-2.860994466090799,0.0470810383558273,0.4926594521537978,0.6476808529973361,1.3333333333333333,0.28611699393241063,0.28866920167984245,0.31944028519950596,0.4968570615388441,0.6616288810060869,0.6306089961864106,0.505130777735542,0.6441806368920799,0.8661655192116345,0.28779065195676246,0.9817257092803576,0.8072290514378889,0.8426755096316036,0.999249000534254,0.04699668202009849,0.7483111877211165,0.6504006424304727,0.7055101488998532,0.9204788625469797,0.23220741832466768
